tamanho,cenario,algoritmo,tempo
100,insercao,VetorDinamico,17693
100,insercao,HashLinearProbing,23044
1000,insercao,VetorDinamico,123011
1000,insercao,HashLinearProbing,273443
5000,insercao,VetorDinamico,3506592
5000,insercao,HashLinearProbing,297629
