tamanho,cenario,algoritmo,tempo
100,insercao,VetorDinamico,19136
100,insercao,HashLinearProbing,25187
1000,insercao,VetorDinamico,128699
1000,insercao,HashLinearProbing,295010
5000,insercao,VetorDinamico,395448
5000,insercao,HashLinearProbing,279220
