tamanho,cenario,algoritmo,tempo
100,busca,BuscaLinear,2234
100,busca,BuscaBinaria,1232
1000,busca,BuscaLinear,11237
1000,busca,BuscaBinaria,1222
5000,busca,BuscaLinear,40912
5000,busca,BuscaBinaria,1512
